wave,variable,label,type,value_labels_sample,n_rows
Wave1,country,Country,haven_labelled,Japan = 1; Hong Kong = 2; Korea = 3,12217
Wave4,se15a,se15a Do your family own the following? Car/Jeep,haven_labelled,Missing = -1; Yes = 1; No = 2,20667
Wave4,se15a_1,se15a_1 How many?,haven_labelled,Missing = -1; Not applicable = 0; Can't choose = 9998,20667
Wave4,se15b,se15b Tractor,haven_labelled,Missing = -1; Yes = 1; No = 2,20667
Wave4,se15c,se15c Color or B/W television,haven_labelled,Missing = -1; Yes = 1; No = 2,20667
Wave4,se15d,se15d Cable TV,haven_labelled,Missing = -1; Yes = 1; No = 2,20667
Wave4,se15e,se15e Scooter/motorcycle/moped,haven_labelled,Missing = -1; Yes = 1; No = 2,20667
Wave4,se15f,se15f Telephone,haven_labelled,Missing = -1; Yes = 1; No = 2,20667
Wave4,se15g,se15g Mobile phone,haven_labelled,Missing = -1; Yes = 1; No = 2,20667
Wave4,se15h,se15h Electric fan/cooler,haven_labelled,Missing = -1; Yes = 1; No = 2,20667
Wave4,se15i,se15i Bicycle,haven_labelled,Missing = -1; Yes = 1; No = 2,20667
Wave4,se15j,se15j Radio/transistor,haven_labelled,Missing = -1; Yes = 1; No = 2,20667
Wave4,se15k,se15k pumping set,haven_labelled,Missing = -1; Yes = 1; No = 2,20667
Wave4,se15l,se15l Fridge,haven_labelled,Missing = -1; Yes = 1; No = 2,20667
Wave4,se15m,se15m Camera,haven_labelled,Missing = -1; Yes = 1; No = 2,20667
Wave4,se15n,se15n Goats/sheep,haven_labelled,Missing = -1; Yes = 1; No = 2,20667
Wave4,se15n_1,se15n_1 How many,haven_labelled,Missing = -1; Not applicable = 0; Can't choose = 9998,20667
Wave4,se15o,se15o Cows/Buffalo,haven_labelled,Missing = -1; Yes = 1; No = 2,20667
Wave4,se15o_1,se15o_1 How many?,haven_labelled,Missing = -1; Not applicable = 0; Can't choose = 9998,20667
Wave4,ir1,ir1 Interviewer's number,haven_labelled,Missing = -1,20667
Wave4,ir2,ir2 Is this the first questionnaire you have completed?,haven_labelled,Misisng = -1; Yes = 1; No = 2,20667
Wave4,ir2a,ir2a Interviewer's gender,haven_labelled,Missing = -1; Male = 1; Female = 2,20667
Wave4,ir2b,ir2b Interviewer's Age,haven_labelled,Missing = -1; Not applicable = 90,20667
Wave4,ir2c,ir2c What kind of language do you normally use at home?,haven_labelled,Missing = -1; Mostly Cantonese = 201; Mongolian = 501,20667
Wave4,ir3,"ir3 In the interview, other than the respondent, were others present?",haven_labelled,Missing = -1; Yes = 1; No = 2,20667
Wave4,ir3a,ir3a Who were they?,haven_labelled,Missing = -1; Not applicable = 0; Respondent's spouse = 1,20667
Wave4,ir4,ir4 Has the respondent ever refused to be interviewed during the whole process?,haven_labelled,Misisng = -1; Yes. Right at the beginning of the interview = 1; Yes. In the middle of the interview. = 2,20667
Wave4,ir5,ir5 Has the respondent ever felt impatient during the interview?,haven_labelled,Missing = -1; Never = 1; Occasionally = 2,20667
Wave4,ir6,ir6 How cooperative was the respondent during the interview?,haven_labelled,Missing = -1; Highly cooperative = 1; Fairly cooperative = 2,20667
Wave4,ir7,ir7 How sincere was the respondent when answering sensitive questions?,haven_labelled,Missing = -1; Highly sincerely = 1; Fairly sincere = 2,20667
Wave4,ir8,ir8 What proportion of the questions do you feel the respondent had the difficulty answering?,haven_labelled,Missing = -1; All = 1; Most = 2,20667
Wave4,ir10,ir10 Language in which interview was conducted,haven_labelled,Missing = -1; Native language or dialect (mother tongue) of the respondent = 1; The main language of the country but not the native language or dialect (mother tongue) of the respondent = 2,20667
Wave4,ir10a,ir10a Was the interview conducted with the assistance of an interpreter?,haven_labelled,Missing = -1; Yes = 1; No = 2,20667
Wave4,ir11a,ir11a What is the condition of the road leading to interviewee's residence?,haven_labelled,"Missing = -1; Wide enough for car and paved with asphalt, cement or man-ma = 1; Not wide enough for car, but paved with asphalt, cement or m = 2",20667
Wave4,ir11b,ir11b Is there tape water in the household?,haven_labelled,Missing = -1; Yes = 1; No = 2,20667
Wave4,ir11b_2,ir11b_2 Please identify the main source of drinking water in the household?,haven_labelled,Missing = -1; Tap water inside the house = 1; Shared tap water in the public place = 2,20667
Wave4,ir11c,ir11c Is electricity the main source of lighting in the house?,haven_labelled,Missing = -1; Yes = 1; No = 2,20667
Wave4,ir11d,ir11d Is this neighborhood covered by mobil phone network?,haven_labelled,Missing = -1; Yes = 1; No = 2,20667
Wave4,ir11e,"ir11e In terms of walking distance, how far is it between the nearest public transportation stop (bus, train, ferry, tram, etc.) and the respondent's house?",haven_labelled,Missing = -1; Less than 10 minutes by walking = 1; Less than 20 minutes = 2,20667
Wave4,ir12,"ir12 Were the following services present within the neighborhood, estimate the distance of services by ..",haven_labelled,Missing = -1; walking = 1; Easy driving = 2,20667
Wave4,ir12a,ir12a. Post-office,haven_labelled,Missing = -1; Walking Yes = 1; Walking No = 2,20667
Wave4,ir12b,ir12b. School,haven_labelled,Missing = -1; Walking Yes = 1; Walking No = 2,20667
Wave4,ir12c,ir12c. Police station,haven_labelled,Missing = -1; Walking Yes = 1; Walking No = 2,20667
Wave4,ir12d,ir12d. Sewerage system that most houses could access,haven_labelled,Missing = -1; Walking Yes = 1; Walking No = 2,20667
Wave4,ir12e,ir12e. Health clinic,haven_labelled,Missing = -1; Walking Yes = 1; Walking No = 2,20667
Wave4,ir12f,ir12f. Signal for cellular phone,haven_labelled,Missing = -1; Walking Yes = 1; Walking No = 2,20667
Wave4,ir12g,"ir12g. Recreational facilities, e.g., a sports field",haven_labelled,Missing = -1; Walking Yes = 1; Walking No = 2,20667
Wave4,ir12h,"ir12h. Any churches, mosques, temples or other public places of worship",haven_labelled,Missing = -1; Walking Yes = 1; Walking No = 2,20667
Wave4,ir12i,ir12i. Any town halls or community buildings that can be used for meetings,haven_labelled,Missing = -1; Walking Yes = 1; Walking No = 2,20667
Wave4,ir12j,ir12j. Market stalls (selling groceries and/or clothing),haven_labelled,Missing = -1; Walking Yes = 1; Walking No = 2,20667
Wave4,ir13,ir13 Which of the following levels within the country the respondent live?,haven_labelled,"Missing = -1; Capital or Megacity (1 million population plus) = 1; Regional center or Other major cities (100,000 plus) = 2",20667
Wave4,w,Individual country weight,numeric,NA,20667
Wave4,w_cross,cross 'Cross-country weight',numeric,NA,20667
Wave5,COUNTRY,Country code,haven_labelled,Japan = 1; Hong Kong = 2; Korea = 3,26951
Wave5,Year,Interview year,numeric,NA,26951
Wave5,Month,Interview month,haven_labelled,Missing = -1; January = 1; February = 2,26951
Wave5,IDnumber,case number,numeric,NA,26951
Wave5,Region,Region,haven_labelled,Missing = -1; Hokkaido = 101; Tohoku = 102,26951
Wave5,Level,Rural or urban,haven_labelled,Missing = -1; Rural = 1; Urban = 2,26951
Wave5,q1,1. How would you rate the overall economic condition of our country today?,haven_labelled,Missing = -1; Very good = 1; Good = 2,26951
Wave5,q2,2. How would you dsecribe the change in the economic condition of our country over the last few years?,haven_labelled,Missing = -1; Much better = 1; A little better = 2,26951
Wave5,q3,3. What do you think will be the state of our country's economic condition a few years from now?,haven_labelled,Missing = -1; Much better = 1; A little better = 2,26951
Wave5,q4,"4. As for your own family, how do you rate the economic situation of your family today?",haven_labelled,Missing = -1; Very good = 1; Good = 2,26951
Wave5,q5,5. How would you compare the current economic condition of your family with what it was a few years ago?,haven_labelled,Missing = -1; Much better = 1; A little better = 2,26951
Wave5,q6,6. What do you think the economic situation of your family will be a few years from now?,haven_labelled,Missing = -1; Much better = 1; A little better = 2,26951
Wave5,q7,7 Trust in the excutive office (president or prime minister),haven_labelled,Missing = -1; Trust fully = 1; Trust a lot = 2,26951
Wave5,q8,8 The courts,haven_labelled,Missing = -1; Trust fully = 1; Trust a lot = 2,26951
Wave5,q9,9 National government in the capital city,haven_labelled,Missing = -1; Trust fully = 1; Trust a lot = 2,26951
Wave5,q10,10 Political parties[not any specific party],haven_labelled,Missing = -1; Trust fully = 1; Trust a lot = 2,26951
Wave5,q11,11 Parliament,haven_labelled,Missing = -1; Trust fully = 1; Trust a lot = 2,26951
Wave5,q12,12 Civil service,haven_labelled,Missing = -1; Trust fully = 1; Trust a lot = 2,26951
Wave5,q13,13 The military or armed force,haven_labelled,Missing = -1; Trust fully = 1; Trust a lot = 2,26951
Wave5,q14,14 The police,haven_labelled,Missing = -1; Trust fully = 1; Trust a lot = 2,26951
Wave5,q15,15 Local government,haven_labelled,Missing = -1; Trust fully = 1; Trust a lot = 2,26951
Wave5,q16,16 The election commission,haven_labelled,Missing = -1; Trust fully = 1; Trust a lot = 2,26951
Wave5,q17,17 Non-government organizations or NGOs,haven_labelled,Missing = -1; Trust fully = 1; Trust a lot = 2,26951
Wave5,q18,18. Name of the organization you belong to. First,haven_labelled,Missing = -1; Not applicable = 0; Political parties = 1,26951
Wave5,q19,19. Name of the organization you belong to. Second,haven_labelled,Missing = -1; Not applicable = 0; Political parties = 1,26951
Wave5,q20,20. Name of the organization that you belong to. Third,haven_labelled,Missing = -1; Not applicable = 0; Political parties = 1,26951
Wave5,q21,21  Which organization you participate most actively in the last 12 months?,haven_labelled,Missing = -1; Not applicable = 0; Political parties = 1,26951
Wave5,q22,"22 Would you say that ""Most people can be trusted"" or ""that you must be very careful in dealing with people""?",haven_labelled,Missing = -1; Most people can be trusted = 1; You must be very careful in dealing with people = 2,26951
Wave5,q23,23 Do you agree with the statement that 'most people are trustworthy?',haven_labelled,Missing = -1; Strongly agree = 1; Somewhat agree = 2,26951
Wave5,q24,24 How much trust do you have in each of the following types of people? Your relatives,haven_labelled,Missing = -1; Trust fully = 1; Trust a lot = 2,26951
Wave5,q25,25 Trust in your neighbors,haven_labelled,Missing = -1; Trust fully = 1; Trust a lot = 2,26951
Wave5,q26,26 Trust in other people you interact with,haven_labelled,Missing = -1; Trust fully = 1; Trust a lot = 2,26951
Wave5,q27,27 Trust in people you meet for the first time,haven_labelled,Missing = -1; Trust fully = 1; Trust a lot = 2,26951
